time,Voltage,First,Diode,data
1748599545.0367,6.999958470463753,12805.450989558785,12816.461476881559,"[[12025, 1, 19261], [12025, 1, 19302], [12025, 1, 19491], [12025, 1, 19583], [12025, 1, 19655], [12025, 1, 19957], [12025, -1, -1], [12026, -1, -1], [12027, -1, -1], [12028, -1, -1], [12029, -1, -1], [12030, -1, -1]]"
1748599545.0927,7.999958634376525,12805.450989353418,12816.461476340015,"[[12031, -1, -1], [12032, -1, -1], [12033, -1, -1], [12034, -1, -1], [12035, -1, -1]]"
1748599545.1487,8.999958798289299,12805.450989353418,12816.461476340015,"[[12036, -1, -1], [12037, -1, -1], [12038, -1, -1], [12039, -1, -1], [12040, -1, -1], [12041, -1, -1]]"
1748599545.2051,9.999958962202072,12805.450989353418,12816.461478199999,"[[12042, -1, -1], [12043, -1, -1], [12044, -1, -1], [12045, -1, -1], [12046, -1, -1]]"
1748599545.2617,10.999959126114845,12805.450994432344,12816.461478199999,"[[12048, -1, -1], [12049, -1, -1], [12050, -1, -1], [12051, 1, 15569], [12051, 1, 15753], [12051, -1, -1], [12052, -1, -1]]"
1748599545.3177,11.999959290027618,12805.450994432344,12816.461483564099,"[[12053, -1, -1], [12054, -1, -1], [12055, -1, -1], [12056, -1, -1], [12057, -1, -1], [12058, -1, -1]]"
1748599545.3741,12.999959453940392,12805.450985140242,12816.461483564099,"[[12059, -1, -1], [12060, -1, -1], [12061, -1, -1], [12062, -1, -1], [12063, -1, -1]]"
1748599545.4306,13.999959617853165,12805.450985140242,12816.461483564099,"[[12065, -1, -1], [12066, -1, -1], [12067, -1, -1], [12068, -1, -1], [12069, -1, -1]]"
1748599545.4866,14.999959781765938,12805.45098162885,12816.461482360593,"[[12070, 1, 16999], [12070, 1, 17184], [12070, -1, -1], [12071, -1, -1], [12072, -1, -1], [12073, -1, -1], [12074, -1, -1], [12075, -1, -1]]"
1748599545.5426,15.999959945678711,12805.45098162885,12816.461482360593,"[[12076, -1, -1], [12077, -1, -1], [12078, -1, -1], [12079, -1, -1], [12080, -1, -1]]"
1748599545.5987,16.999960109591484,12805.45098162885,12816.461475819353,"[[12081, 1, 14776], [12081, 1, 14967], [12081, -1, -1], [12082, -1, -1], [12083, -1, -1], [12084, -1, -1], [12085, -1, -1], [12086, -1, -1]]"
1748599545.6551,17.999960273504257,12805.450977755385,12816.461475819353,"[[12087, -1, -1], [12088, -1, -1], [12089, -1, -1], [12090, -1, -1], [12091, -1, -1]]"
1748599545.7116,18.99996043741703,12805.450977755385,12816.461476372695,"[[12093, -1, -1], [12094, -1, -1], [12095, -1, -1], [12096, -1, -1], [12097, -1, -1]]"
1748599545.7676,19.999960601329803,12805.450982653581,12816.461476372695,"[[12098, -1, -1], [12099, -1, -1], [12100, -1, -1], [12101, -1, -1], [12102, -1, -1], [12103, -1, -1]]"
1748599545.8242,20.999960765242577,12805.450982653581,12816.461482786119,"[[12104, -1, -1], [12105, -1, -1], [12106, -1, -1], [12107, -1, -1], [12108, -1, -1]]"
1748599545.8806,21.99996092915535,12805.450974987221,12816.461482786119,"[[12110, -1, -1], [12111, -1, -1], [12112, -1, -1], [12113, -1, -1], [12114, -1, -1]]"
1748599545.9366,22.999961093068123,12805.450974987221,12816.461482786119,"[[12115, -1, -1], [12116, -1, -1], [12117, -1, -1], [12118, -1, -1], [12119, -1, -1], [12120, -1, -1]]"
1748599545.9937,23.999961256980896,12805.45097106989,12816.461480515962,"[[12121, -1, -1], [12122, -1, -1], [12123, -1, -1], [12124, -1, -1], [12125, -1, -1]]"
1748599546.0506,24.99996142089367,12805.45097106989,12816.461480515962,"[[12126, -1, -1], [12127, -1, -1], [12128, -1, -1], [12129, -1, -1], [12130, -1, -1], [12131, -1, -1]]"
1748599546.1066,25.999961584806442,12805.45097106989,12816.461484206486,"[[12132, -1, -1], [12133, -1, -1], [12134, -1, -1], [12135, -1, -1], [12136, -1, -1], [12137, -1, -1]]"
1748599546.1636,26.999961748719215,12805.450982965576,12816.461484206486,"[[12138, -1, -1], [12139, -1, -1], [12140, -1, -1], [12141, -1, -1], [12142, -1, -1]]"
1748599546.2197,27.99996191263199,12805.450982965576,12816.46147997095,"[[12143, -1, -1], [12144, -1, -1], [12145, -1, -1], [12146, -1, -1], [12147, -1, -1], [12148, -1, -1]]"
1748599546.2766,28.99996207654476,12805.450983904002,12816.46147997095,"[[12149, -1, -1], [12150, -1, -1], [12151, -1, -1], [12152, -1, -1], [12153, -1, -1], [12154, -1, -1]]"
1748599546.3336,29.999962240457535,12805.450983904002,12816.46147997095,"[[12155, -1, -1], [12156, -1, -1], [12157, -1, -1], [12158, -1, -1], [12159, -1, -1]]"
1748599546.3896,30.99996054172516,12805.450975870033,12816.461476469205,"[[12160, -1, -1], [12161, -1, -1], [12162, -1, -1], [12163, -1, -1], [12164, -1, -1], [12165, -1, -1]]"
1748599546.4451,31.999958842992783,12805.450975870033,12816.461476469205,"[[12166, -1, -1], [12167, -1, -1], [12168, -1, -1], [12169, -1, -1], [12170, 1, 17739], [12170, 1, 17927], [12170, 1, 17956], [12170, -1, -1]]"
1748599546.5027,32.99995714426041,12805.450975870033,12816.461484045274,"[[12172, 1, 15628], [12172, 1, 15836], [12172, -1, -1], [12173, -1, -1], [12174, -1, -1], [12175, -1, -1], [12176, -1, -1]]"
1748599546.5587,33.99995544552803,12805.450982786582,12816.461484045274,"[[12177, -1, -1], [12178, -1, -1], [12179, -1, -1], [12180, -1, -1], [12181, -1, -1], [12182, -1, -1]]"
1748599546.6151,34.999953746795654,12805.450982786582,12816.46148178873,"[[12183, -1, -1], [12184, -1, -1], [12185, -1, -1], [12186, -1, -1], [12187, -1, -1]]"
1748599546.6716,35.99995204806328,12805.450978331011,12816.46148178873,"[[12189, -1, -1], [12190, -1, -1], [12191, -1, -1], [12192, -1, -1], [12193, -1, -1]]"
1748599546.7276,36.9999503493309,12805.450978331011,12816.46148178873,"[[12194, -1, -1], [12195, -1, -1], [12196, -1, -1], [12197, -1, -1], [12198, -1, -1], [12199, -1, -1]]"
1748599546.7841,37.999948650598526,12805.450972230095,12816.461478177976,"[[12200, -1, -1], [12201, -1, -1], [12202, -1, -1], [12203, -1, -1], [12204, -1, -1]]"
1748599546.8417,38.99994695186615,12805.450972230095,12816.461478177976,"[[12206, -1, -1], [12207, -1, -1], [12208, -1, -1], [12209, -1, -1], [12210, -1, -1]]"
1748599546.8976,39.999945253133774,12805.450982926763,12816.461481985933,"[[12211, -1, -1], [12212, -1, -1], [12213, -1, -1], [12214, -1, -1], [12215, -1, -1], [12216, -1, -1]]"
1748599546.9541,40.9999435544014,12805.450982926763,12816.461481985933,"[[12217, -1, -1], [12218, -1, -1], [12219, -1, -1], [12220, -1, -1], [12221, -1, -1]]"
1748599547.0106,41.99994185566902,12805.450982926763,12816.46148424874,"[[12223, -1, -1], [12224, -1, -1], [12225, -1, -1], [12226, -1, -1], [12227, -1, -1]]"
1748599547.0667,42.999940156936646,12805.451011197874,12816.46148424874,"[[12228, -1, -1], [12229, -1, -1], [12230, -1, -1], [12231, -1, -1], [12232, -1, -1], [12233, -1, -1]]"
1748599547.1236,43.99993845820427,12805.451011197874,12816.461480670714,"[[12234, -1, -1], [12235, -1, -1], [12236, -1, -1], [12237, -1, -1], [12238, -1, -1]]"
1748599547.1796,44.99993675947189,12805.451011210589,12816.461480670714,"[[12239, -1, -1], [12240, -1, -1], [12241, -1, -1], [12242, -1, -1], [12243, -1, -1], [12244, -1, -1]]"
1748599547.2367,45.99993506073952,12805.451011210589,12816.461480670714,"[[12245, -1, -1], [12246, -1, -1], [12247, -1, -1], [12248, -1, -1], [12249, -1, -1], [12250, -1, -1]]"
1748599547.2936,46.99993336200714,12805.450979478597,12816.461480670714,"[[12251, -1, -1], [12252, -1, -1], [12253, -1, -1], [12254, -1, -1], [12255, -1, -1]]"
1748599547.3507,47.999931663274765,12805.450979478597,12816.461480670714,"[[12256, -1, -1], [12257, -1, -1], [12258, -1, -1], [12259, -1, -1], [12260, -1, -1], [12261, -1, -1]]"
1748599547.4066,48.99992996454239,12805.451024896094,12816.461480772154,"[[12262, -1, -1], [12263, -1, -1], [12264, -1, -1], [12265, -1, -1], [12266, -1, -1], [12267, -1, -1]]"
1748599547.4636,49.99992826581001,12805.451024896094,12816.461480772154,"[[12268, -1, -1], [12269, -1, -1], [12270, -1, -1], [12271, -1, -1], [12272, -1, -1]]"
1748599547.5206,50.99992656707764,12805.451024896094,12816.461475035441,"[[12273, -1, -1], [12274, -1, -1], [12275, -1, -1], [12276, -1, -1], [12277, 1, 15050], [12277, 1, 15252], [12277, 1, 15486], [12277, -1, -1], [12278, -1, -1]]"
1748599547.5776,51.99992486834526,12805.451034376065,12816.461475035441,"[[12279, -1, -1], [12280, -1, -1], [12281, -1, -1], [12282, -1, -1], [12283, -1, -1], [12284, -1, -1]]"
1748599547.6341,52.999923169612885,12805.451034376065,12816.461480912421,"[[12285, -1, -1], [12286, -1, -1], [12287, -1, -1], [12288, -1, -1], [12289, -1, -1]]"
1748599547.6907,53.99992147088051,12805.451027972953,12816.461480912421,"[[12291, -1, -1], [12292, -1, -1], [12293, 1, 12693], [12293, 1, 12897], [12293, -1, -1], [12294, 1, 14872], [12294, 1, 14914], [12294, 1, 15073], [12294, 1, 15110], [12294, -1, -1], [12295, -1, -1]]"
1748599547.7472,54.99991977214813,12805.451027972953,12816.461480912421,"[[12296, -1, -1], [12297, -1, -1], [12298, -1, -1], [12299, -1, -1], [12300, -1, -1], [12301, -1, -1]]"
1748599547.8041,55.999918073415756,12805.451030667948,12816.461478649006,"[[12302, -1, -1], [12303, -1, -1], [12304, -1, -1], [12305, -1, -1], [12306, -1, -1]]"
1748599547.8606,56.99991637468338,12805.451030667948,12816.461478649006,"[[12308, -1, -1], [12309, -1, -1], [12310, -1, -1], [12311, -1, -1], [12312, -1, -1]]"
1748599547.9166,57.999914675951004,12805.451030667948,12816.461481723967,"[[12313, -1, -1], [12314, -1, -1], [12315, -1, -1], [12316, 1, 13360], [12316, 1, 13559], [12316, -1, -1], [12317, -1, -1], [12318, 1, 14440], [12318, 1, 14639], [12318, -1, -1]]"
1748599547.9726,58.99991297721863,12805.451027100476,12816.461481723967,"[[12319, -1, -1], [12320, -1, -1], [12321, -1, -1], [12322, -1, -1], [12323, -1, -1]]"
1748599548.0407,-60.99999865889549,12805.451027100476,12816.461475189239,"[[12326, -1, -1], [12327, -1, -1], [12328, -1, -1], [12329, -1, -1], [12330, -1, -1]]"
1748599548.0966,-60.00000035762787,12805.451038171263,12816.461475189239,"[[12331, -1, -1], [12332, -1, -1], [12333, -1, -1], [12334, -1, -1], [12335, -1, -1], [12336, -1, -1]]"
1748599548.1537,-59.000002056360245,12805.451038171263,12816.461478563055,"[[12337, -1, -1], [12338, -1, -1], [12339, -1, -1], [12340, -1, -1], [12341, -1, -1]]"
1748599548.2096,-58.00000375509262,12805.451012102745,12816.461478563055,"[[12342, -1, -1], [12343, -1, -1], [12344, -1, -1], [12345, -1, -1], [12346, -1, -1], [12347, -1, -1]]"
1748599548.2657,-57.000005453825,12805.451012102745,12816.461478563055,"[[12348, 1, 90356], [12348, -1, -1], [12349, -1, -1], [12350, -1, -1], [12351, -1, -1], [12352, -1, -1], [12353, -1, -1]]"
1748599548.3226,-56.00000715255737,12805.451025363856,12816.461479509488,"[[12354, -1, -1], [12355, -1, -1], [12356, -1, -1], [12357, -1, -1], [12358, -1, -1]]"
1748599548.3787,-55.00000885128975,12805.451025363856,12816.461479509488,"[[12359, -1, -1], [12360, -1, -1], [12361, -1, -1], [12362, 1, 200915], [12362, -1, -1], [12363, 1, 14627], [12363, 1, 14831], [12363, -1, -1], [12364, 1, 213408], [12364, -1, -1]]"
1748599548.4351,-54.000010550022125,12805.451025363856,12816.461480292783,"[[12365, -1, -1], [12366, -1, -1], [12367, -1, -1], [12368, -1, -1], [12369, -1, -1]]"
1748599548.4916,-53.0000122487545,12805.451032758403,12816.461480292783,"[[12371, -1, -1], [12372, -1, -1], [12373, -1, -1], [12374, -1, -1], [12375, -1, -1]]"
1748599548.5477,-52.00001394748688,12805.451032758403,12816.461479982976,"[[12376, -1, -1], [12377, -1, -1], [12378, -1, -1], [12379, -1, -1], [12380, -1, -1], [12381, -1, -1]]"
1748599548.6041,-51.00001564621925,12805.451049492112,12816.461479982976,"[[12382, -1, -1], [12383, -1, -1], [12384, -1, -1], [12385, -1, -1], [12386, -1, -1]]"
1748599548.6617,-50.00001734495163,12805.451049492112,12816.461478222405,"[[12388, 1, 15944], [12388, 1, 15982], [12388, 1, 16174], [12388, -1, -1], [12389, -1, -1], [12390, 1, 13254], [12390, 1, 13453], [12390, 1, 13686], [12390, -1, -1], [12391, -1, -1], [12392, -1, -1]]"
1748599548.7176,-49.000019043684006,12805.451046662862,12816.461478222405,"[[12393, -1, -1], [12394, -1, -1], [12395, -1, -1], [12396, -1, -1], [12397, -1, -1], [12398, -1, -1]]"
1748599548.7741,-48.00002074241638,12805.451046662862,12816.461478222405,"[[12399, -1, -1], [12400, -1, -1], [12401, -1, -1], [12402, -1, -1], [12403, -1, -1]]"
1748599548.8306,-47.00002244114876,12805.45105258979,12816.46148474685,"[[12405, -1, -1], [12406, -1, -1], [12407, -1, -1], [12408, -1, -1], [12409, -1, -1]]"
1748599548.8866,-46.000024139881134,12805.45105258979,12816.46148474685,"[[12410, -1, -1], [12411, -1, -1], [12412, 1, 17814], [12412, 1, 18016], [12412, -1, -1], [12413, -1, -1], [12414, -1, -1], [12415, -1, -1]]"
1748599548.9436,-45.00002583861351,12805.45105258979,12816.461479187474,"[[12416, -1, -1], [12417, -1, -1], [12418, -1, -1], [12419, -1, -1], [12420, -1, -1]]"
1748599548.9996,-44.000027537345886,12805.451028691083,12816.461479187474,"[[12421, -1, -1], [12422, -1, -1], [12423, -1, -1], [12424, -1, -1], [12425, -1, -1], [12426, -1, -1]]"
1748599549.0552,-43.00002923607826,12805.451028691083,12816.461480646787,"[[12427, -1, -1], [12428, -1, -1], [12429, -1, -1], [12430, -1, -1], [12431, -1, -1]]"
1748599549.1116,-42.00003093481064,12805.45101316251,12816.461480646787,"[[12433, -1, -1], [12434, -1, -1], [12435, -1, -1], [12436, -1, -1], [12437, -1, -1]]"
1748599549.1677,-41.000032633543015,12805.45101316251,12816.461481521845,"[[12438, -1, -1], [12439, -1, -1], [12440, -1, -1], [12441, -1, -1], [12442, -1, -1], [12443, -1, -1]]"
1748599549.2241,-40.00003433227539,12805.451002554748,12816.461481521845,"[[12444, -1, -1], [12445, -1, -1], [12446, -1, -1], [12447, -1, -1], [12448, -1, -1]]"
1748599549.2816,-39.00003603100777,12805.451002554748,12816.461481521845,"[[12450, -1, -1], [12451, -1, -1], [12452, -1, -1], [12453, -1, -1], [12454, -1, -1]]"
1748599549.3376,-38.00003772974014,12805.451018122993,12816.461483179624,"[[12455, -1, -1], [12456, -1, -1], [12457, 1, 13538], [12457, 1, 13741], [12457, -1, -1], [12458, -1, -1], [12459, -1, -1], [12460, -1, -1]]"
1748599549.3941,-37.00003942847252,12805.451018122993,12816.461483179624,"[[12461, -1, -1], [12462, -1, -1], [12463, -1, -1], [12464, -1, -1], [12465, -1, -1]]"
1748599549.4507,-36.000041127204895,12805.451018122993,12816.461475218555,"[[12467, 1, 12140], [12467, 1, 12177], [12467, 1, 12370], [12467, -1, -1], [12468, -1, -1], [12469, -1, -1], [12470, -1, -1], [12471, -1, -1]]"
1748599549.5066,-35.00004282593727,12805.451021863719,12816.461475218555,"[[12472, -1, -1], [12473, -1, -1], [12474, 1, 13179], [12474, 1, 13378], [12474, 1, 13584], [12474, -1, -1], [12475, -1, -1], [12476, 1, 14718], [12476, 1, 14760], [12476, 1, 14950], [12476, -1, -1], [12477, -1, -1]]"
1748599549.5637,-34.00004452466965,12805.451021863719,12816.461484798718,"[[12478, -1, -1], [12479, -1, -1], [12480, -1, -1], [12481, 1, 15081], [12481, 1, 15280], [12481, -1, -1], [12482, -1, -1]]"
1748599549.6196,-33.00004622340202,12805.451029080086,12816.461484798718,"[[12483, -1, -1], [12484, 1, 15551], [12484, 1, 15584], [12484, 1, 15781], [12484, -1, -1], [12485, -1, -1], [12486, -1, -1], [12487, -1, -1], [12488, -1, -1]]"
1748599549.6756,-32.00004605948925,12805.451029080086,12816.461484798718,"[[12489, -1, -1], [12490, -1, -1], [12491, -1, -1], [12492, 1, 16680], [12492, 1, 16866], [12492, -1, -1], [12493, -1, -1], [12494, -1, -1]]"
1748599549.7326,-31.000045895576477,12805.451034847214,12816.46148148933,"[[12495, -1, -1], [12496, -1, -1], [12497, -1, -1], [12498, -1, -1], [12499, -1, -1]]"
1748599549.7897,-30.000045731663704,12805.451034847214,12816.46148148933,"[[12500, -1, -1], [12501, -1, -1], [12502, -1, -1], [12503, -1, -1], [12504, -1, -1], [12505, -1, -1]]"
1748599549.8456,-29.00004556775093,12805.451034847214,12816.461484966716,"[[12506, -1, -1], [12507, -1, -1], [12508, -1, -1], [12509, -1, -1], [12510, -1, -1], [12511, -1, -1]]"
1748599549.9016,-28.000045403838158,12805.451026254774,12816.461484966716,"[[12512, -1, -1], [12513, -1, -1], [12514, -1, -1], [12515, -1, -1], [12516, -1, -1]]"
1748599549.9577,-27.000045239925385,12805.451026254774,12816.461484683812,"[[12517, -1, -1], [12518, -1, -1], [12519, -1, -1], [12520, -1, -1], [12521, -1, -1], [12522, 1, 17626], [12522, 1, 17664], [12522, 1, 17856], [12522, -1, -1]]"
1748599550.0141,-26.00004507601261,12805.451029173437,12816.461484683812,"[[12523, -1, -1], [12524, -1, -1], [12525, -1, -1], [12526, -1, -1], [12527, -1, -1]]"
1748599550.0707,-25.00004491209984,12805.451029173437,12816.461478681611,"[[12529, -1, -1], [12530, -1, -1], [12531, -1, -1], [12532, -1, -1], [12533, 1, 16274], [12533, 1, 16309], [12533, 1, 16504], [12533, -1, -1]]"
1748599550.1266,-24.000044748187065,12805.451026936886,12816.461478681611,"[[12534, -1, -1], [12535, -1, -1], [12536, 1, 15755], [12536, 1, 15950], [12536, -1, -1], [12537, 1, 14270], [12537, 1, 14304], [12537, 1, 14498], [12537, -1, -1], [12538, -1, -1], [12539, -1, -1]]"
1748599550.1826,-23.000044584274292,12805.451026936886,12816.461478681611,"[[12540, -1, -1], [12541, 1, 14510], [12541, 1, 14540], [12541, 1, 14739], [12541, -1, -1], [12542, -1, -1], [12543, 1, 14644], [12543, 1, 14832], [12543, -1, -1], [12544, -1, -1]]"
1748599550.2386,-22.00004442036152,12805.451026936886,12816.461481341687,"[[12545, 1, 12863], [12545, 1, 12902], [12545, 1, 13094], [12545, 1, 13487], [12545, 1, 13671], [12545, -1, -1], [12546, 1, 16349], [12546, 1, 16384], [12546, 1, 16582], [12546, 1, 16849], [12546, -1, -1], [12547, -1, -1], [12548, 1, 15426], [12548, 1, 15629], [12548, -1, -1], [12549, -1, -1], [12550, -1, -1]]"
1748599550.2951,-21.000044256448746,12805.451019327596,12816.461481341687,"[[12551, 1, 16444], [12551, 1, 16643], [12551, -1, -1], [12552, -1, -1], [12553, -1, -1], [12554, 1, 14716], [12554, 1, 14746], [12554, 1, 14945], [12554, -1, -1], [12555, 1, 16756], [12555, 1, 16787], [12555, 1, 16986], [12555, -1, -1]]"
1748599550.3517,-20.000044092535973,12805.451019327596,12816.461483037787,"[[12557, 1, 14520], [12557, 1, 14556], [12557, 1, 14752], [12557, 1, 14787], [12557, 1, 14917], [12557, -1, -1], [12558, 1, 15422], [12558, 1, 15456], [12558, 1, 15625], [12558, 1, 15651], [12558, -1, -1], [12559, 1, 14763], [12559, 1, 14962], [12559, -1, -1], [12560, -1, -1], [12561, -1, -1]]"
1748599550.4076,-19.0000439286232,12805.451004086359,12816.461483037787,"[[12562, 1, 13632], [12562, 1, 13663], [12562, 1, 13862], [12562, -1, -1], [12563, -1, -1], [12564, -1, -1], [12565, -1, -1], [12566, 1, 15126], [12566, 1, 15311], [12566, -1, -1], [12567, 1, 15433], [12567, 1, 15483], [12567, 1, 15664], [12567, -1, -1]]"
1748599550.4641,-18.000043764710426,12805.451004086359,12816.461478857012,"[[12568, -1, -1], [12569, 1, 16612], [12569, 1, 16645], [12569, 1, 16841], [12569, 1, 16949], [12569, -1, -1], [12570, -1, -1], [12571, -1, -1], [12572, -1, -1]]"
1748599550.5207,-17.000043600797653,12805.451021842433,12816.461478857012,"[[12574, 1, 13542], [12574, 1, 13584], [12574, 1, 13627], [12574, 1, 13672], [12574, 1, 13756], [12574, 1, 13837], [12574, 1, 13928], [12574, 1, 13955], [12574, 1, 14039], [12574, 1, 14482], [12574, -1, -1], [12575, -1, -1], [12576, -1, -1], [12577, 1, 16104], [12577, 1, 16303], [12577, -1, -1], [12578, -1, -1]]"
1748599550.5777,-16.00004343688488,12805.451021842433,12816.461478857012,"[[12579, -1, -1], [12580, 1, 15778], [12580, 1, 15829], [12580, 1, 16040], [12580, 1, 16477], [12580, -1, -1], [12581, -1, -1], [12582, 1, 15918], [12582, 1, 16116], [12582, -1, -1], [12583, -1, -1], [12584, -1, -1]]"
1748599550.6341,-15.000043272972107,12805.451024974205,12816.461478112611,"[[12585, -1, -1], [12586, -1, -1], [12587, -1, -1], [12588, -1, -1], [12589, 1, 15287], [12589, 1, 15320], [12589, 1, 15516], [12589, 1, 15780], [12589, -1, -1]]"
1748599550.6907,-14.000043109059334,12805.451024974205,12816.461478112611,"[[12591, -1, -1], [12592, -1, -1], [12593, 1, 15569], [12593, 1, 15605], [12593, 1, 15800], [12593, 1, 15929], [12593, 1, 16335], [12593, -1, -1], [12594, 1, 22070], [12594, 1, 22268], [12594, -1, -1], [12595, 1, 14477], [12595, 1, 14680], [12595, -1, -1]]"
1748599550.7467,-13.00004294514656,12805.451024974205,12816.461475593507,"[[12596, -1, -1], [12597, -1, -1], [12598, 1, 18216], [12598, 1, 18419], [12598, 1, 18652], [12598, -1, -1], [12599, -1, -1], [12600, -1, -1], [12601, 1, 18024], [12601, 1, 18061], [12601, 1, 18253], [12601, -1, -1]]"
1748599550.8036,-12.000042781233788,12805.451028013027,12816.461475593507,"[[12602, 1, 15263], [12602, 1, 15462], [12602, -1, -1], [12603, 1, 14763], [12603, 1, 14950], [12603, -1, -1], [12604, 1, 14648], [12604, 1, 14679], [12604, 1, 14910], [12604, 1, 15354], [12604, 1, 15557], [12604, -1, -1], [12605, -1, -1], [12606, -1, -1]]"
1748599550.8596,-11.000042617321014,12805.451028013027,12816.461474324391,"[[12607, -1, -1], [12608, -1, -1], [12609, 1, 17839], [12609, 1, 18043], [12609, 1, 19137], [12609, 1, 19345], [12609, -1, -1], [12610, -1, -1], [12611, 1, 15710], [12611, 1, 15740], [12611, 1, 15914], [12611, 1, 15940], [12611, 1, 16547], [12611, 1, 16670], [12611, -1, -1], [12612, -1, -1]]"
1748599550.9157,-10.000042453408241,12805.451026853483,12816.461474324391,"[[12613, 1, 14389], [12613, 1, 14427], [12613, 1, 14619], [12613, 1, 14773], [12613, 1, 15906], [12613, 1, 16151], [12613, 1, 16354], [12613, -1, -1], [12614, -1, -1], [12615, 1, 13885], [12615, 1, 14057], [12615, 1, 14087], [12615, 1, 14298], [12615, 1, 14357], [12615, 1, 14430], [12615, -1, -1], [12616, 1, 13617], [12616, 1, 13655], [12616, 1, 13846], [12616, -1, -1], [12617, 1, 12990], [12617, 1, 13199], [12617, -1, -1], [12618, -1, -1]]"
1748599550.9727,-9.000042289495468,12805.451026853483,12816.461474324391,"[[12619, 1, 13786], [12619, 1, 13985], [12619, 1, 14245], [12619, -1, -1], [12620, 1, 16241], [12620, 1, 16428], [12620, -1, -1], [12621, 1, 13470], [12621, 1, 13656], [12621, 1, 14267], [12621, 1, 14466], [12621, -1, -1], [12622, -1, -1], [12623, -1, -1]]"
1748599551.0287,-8.000042125582695,12805.451027037114,12816.461481873721,"[[12624, -1, -1], [12625, 1, 17827], [12625, 1, 18011], [12625, 1, 18194], [12625, -1, -1], [12626, 1, 14259], [12626, 1, 14297], [12626, 1, 14489], [12626, 1, 15450], [12626, 1, 15653], [12626, 1, 15834], [12626, -1, -1], [12627, -1, -1], [12628, 1, 15945], [12628, 1, 16143], [12628, 1, 17187], [12628, 1, 17390], [12628, -1, -1], [12629, 1, 15441], [12629, 1, 15470], [12629, 1, 15669], [12629, -1, -1]]"
1748599551.0851,-7.000041961669922,12805.451027037114,12816.461481873721,"[[12630, -1, -1], [12631, -1, -1], [12632, 1, 15480], [12632, 1, 15699], [12632, -1, -1], [12633, -1, -1], [12634, 1, 16136], [12634, 1, 16173], [12634, 1, 16365], [12634, -1, -1]]"
1748599551.1427,-6.000041797757149,12805.451027037114,12816.461479525324,"[[12636, -1, -1], [12637, 1, 14532], [12637, 1, 14720], [12637, -1, -1], [12638, 1, 13327], [12638, 1, 13361], [12638, 1, 13556], [12638, 1, 16344], [12638, 1, 16386], [12638, 1, 16416], [12638, 1, 16541], [12638, 1, 16729], [12638, 1, 16757], [12638, 1, 16918], [12638, -1, -1], [12639, 1, 14100], [12639, 1, 14274], [12639, 1, 14299], [12639, 1, 14845], [12639, 1, 14874], [12639, 1, 15074], [12639, -1, -1], [12640, -1, -1]]"
1748599551.1986,-5.000041633844376,12805.451027571018,12816.461479525324,"[[12641, 1, 15376], [12641, 1, 15561], [12641, -1, -1], [12642, 1, 13636], [12642, 1, 13666], [12642, 1, 13865], [12642, -1, -1], [12643, 1, 14282], [12643, 1, 14491], [12643, 1, 15770], [12643, 1, 15978], [12643, 1, 17030], [12643, 1, 17215], [12643, -1, -1], [12644, 1, 14458], [12644, 1, 14656], [12644, 1, 14844], [12644, 1, 15028], [12644, 1, 15850], [12644, 1, 16057], [12644, 1, 16914], [12644, 1, 17098], [12644, -1, -1], [12645, 1, 13827], [12645, 1, 13860], [12645, 1, 14056], [12645, 1, 14240], [12645, 1, 16609], [12645, 1, 16799], [12645, -1, -1], [12646, -1, -1]]"
1748599551.2551,-4.000041702762246,12805.451027571018,12816.461474493715,"[[12647, 1, 11726], [12647, 1, 11929], [12647, 1, 15376], [12647, 1, 15579], [12647, 1, 15980], [12647, 1, 16182], [12647, 1, 16239], [12647, 1, 16366], [12647, 1, 16442], [12647, -1, -1], [12648, 1, 13618], [12648, 1, 13657], [12648, 1, 13779], [12648, 1, 13851], [12648, 1, 17309], [12648, 1, 17507], [12648, 1, 18164], [12648, 1, 18353], [12648, -1, -1], [12649, 1, 16530], [12649, 1, 16716], [12649, -1, -1], [12650, 1, 17413], [12650, 1, 17612], [12650, -1, -1], [12651, -1, -1]]"
1748599551.3124,-3.0000417716801167,12805.451014615343,12816.461474493715,"[[12653, 1, 15085], [12653, 1, 15270], [12653, -1, -1], [12654, -1, -1], [12655, 1, 15149], [12655, 1, 15186], [12655, 1, 15378], [12655, -1, -1], [12656, -1, -1], [12657, 1, 14146], [12657, 1, 14182], [12657, 1, 14376], [12657, 1, 14792], [12657, 1, 15097], [12657, 1, 15319], [12657, 1, 15350], [12657, 1, 15576], [12657, -1, -1]]"
1748599551.3687,-2.0000417241826653,12805.451014615343,12816.461474493715,"[[12658, -1, -1], [12659, -1, -1], [12660, -1, -1], [12661, 1, 16146], [12661, 1, 16319], [12661, 1, 16345], [12661, 1, 17380], [12661, 1, 17564], [12661, -1, -1], [12662, -1, -1], [12663, -1, -1]]"
1748599551.4251,-1.0000417241814432,12805.45101442091,12816.461483098547,"[[12664, 1, 17367], [12664, 1, 17403], [12664, 1, 17598], [12664, -1, -1], [12665, -1, -1], [12666, -1, -1], [12667, -1, -1], [12668, 1, 13778], [12668, 1, 13812], [12668, 1, 14006], [12668, 1, 14035], [12668, 1, 14272], [12668, 1, 14326], [12668, -1, -1]]"
